Unnamed: 0,ID del juego,Géneros,Categorías,Fecha de Lanzamiento,Fecha,Dias_Pasados,Multiplayer,Cantidad de descargas,Precio
18,251570,"Action, Adventure, Indie, RPG, Simulation, Strategy, Early Access","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Includes level editor, Remote Play on Tablet, Remote Play on TV, Family Sharing",,-1,2457,1.0,18262,2499
19,271590,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV","{'coming_soon': False, 'date': '13 Apr, 2015'}",2015-04-13 00:00:00,3278,1.0,75258,2040
20,381210,Action,"Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",,-1,2457,1.0,31283,1999
21,427820,Strategy,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,-1,2457,0.0,7,159
22,431730,"Animation & Modeling, Design & Illustration, Game Development",,,-1,2457,,3672,1999
23,431960,"Casual, Indie, Animation & Modeling, Design & Illustration, Photo Editing, Utilities","Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Workshop, Includes level editor","{'coming_soon': False, 'date': 'ноя 2018'}",-1,2457,0.0,75178,399
24,434170,"Casual, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,-1,2457,1.0,228,2499
25,493490,"Indie, Racing, Simulation","Single-player, Steam Achievements, VR Supported, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing",,-1,2457,0.0,191,624
26,524660,"Animation & Modeling, Design & Illustration, Utilities, Video Production","Steam Achievements, Steam Workshop, Steam Cloud",,-1,2457,0.0,114,1499
27,535930,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing",,-1,2457,0.0,588,2999
28,540840,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",,-1,2457,0.0,6,199
29,493340,"Action, Adventure, Casual, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing",,-1,2457,0.0,1083,1124
30,594330,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",,-1,2457,0.0,63,1749
31,610180,"Casual, Indie, Strategy","Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,-1,2457,1.0,69,2499
32,613100,"Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': 'May 17, 2018'}",-1,2457,0.0,1385,2499
33,621060,"Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': 'Jan 29, 2019'}",-1,2457,0.0,228,1999
34,665300,"Animation & Modeling, Audio Production, Design & Illustration, Utilities, Video Production, Web Publishing","Steam Workshop, Includes level editor",,-1,2457,0.0,1198,1499
35,414340,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,-1,2457,0.0,112,2999
36,704850,"Action, Adventure, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,-1,2457,0.0,491,1999
37,714120,"Adventure, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing",,-1,2457,0.0,24,1999
38,739630,"Action, Indie, Early Access","Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '18/set./2020'}",-1,2457,1.0,10257,1399
39,770810,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Leaderboards, Family Sharing",,-1,2457,0.0,113,999
40,774461,"Casual, Indie, Strategy","Single-player, Multi-player, PvP, Shared/Split Screen PvP, Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,-1,2457,1.0,47,2999
41,750920,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",,-1,2457,0.0,754,0
42,863550,Action,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing",,-1,2457,1.0,205,0
43,532210,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '26 Sep, 2018'}",2018-09-26 00:00:00,2016,0.0,128,3196
44,880940,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Workshop, Includes level editor, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,-1,2457,1.0,1041,1499
45,728880,"Action, Casual, Indie","Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '7 Aug, 2018'}",2018-08-07 00:00:00,2066,1.0,3648,624
46,883710,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Tablet, Remote Play on TV, HDR available, Family Sharing",,-1,2457,0.0,1420,3999
47,936790,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '9 Sep, 2021'}",2021-09-09 00:00:00,937,0.0,66,5999
48,945360,Casual,"Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Full controller support, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '16 Nov, 2018'}",2018-11-16 00:00:00,1965,1.0,3594,499
49,673950,"Casual, Indie, Simulation","Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,-1,2457,1.0,557,1999
50,960910,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",,-1,2457,0.0,44,1999
51,960990,"Action, Adventure","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play Together, Family Sharing",,-1,2457,1.0,88,1999
52,703080,"Casual, Simulation, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, HDR available, Family Sharing",,-1,2457,0.0,2847,1124
53,1097150,"Action, Casual, Indie, Massively Multiplayer, Sports","Multi-player, MMO, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet","{'coming_soon': False, 'date': '3/ago./2020'}",-1,2457,1.0,1246,0
54,1118240,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Captions available, Steam Cloud, Family Sharing",,-1,2457,0.0,18,1999
55,1135690,"Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,-1,2457,0.0,242,1999
56,1160920,"Casual, Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing",,-1,2457,0.0,14,1999
57,1172470,"Action, Adventure, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases",,-1,2457,1.0,133882,0
58,1190970,"Casual, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Includes level editor, Family Sharing",,-1,2457,0.0,1023,3999
59,1194630,Adventure,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",,-1,2457,1.0,25,1999
60,1196590,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, HDR available, Family Sharing","{'coming_soon': False, 'date': '6/mai./2021'}",-1,2457,0.0,1043,3999
61,1174180,"Action, Adventure","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, In-App Purchases, Partial Controller Support, Remote Play on Phone, Remote Play on Tablet","{'coming_soon': False, 'date': '5 дек. 2019 r.'}",-1,2457,1.0,26060,5999
62,1218280,"Action, Casual, Indie, Simulation","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Family Sharing",,-1,2457,1.0,14,424
63,1222140,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '18/jun./2020'}",-1,2457,0.0,998,3999
64,1222670,"Adventure, Casual, Simulation, Free to Play","Single-player, Steam Trading Cards, Remote Play on Tablet","{'coming_soon': False, 'date': '18 Jun, 2020'}",2020-06-18 00:00:00,1385,0.0,24322,0
65,442070,"Casual, Indie, Strategy","Multi-player, PvP, Shared/Split Screen PvP, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",,-1,2457,1.0,8,999
66,1281590,Adventure,"Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Cloud, Remote Play Together, Family Sharing",,-1,2457,1.0,32,2999
67,1332010,"Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing",,-1,2457,0.0,310,2999
68,860510,Adventure,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Family Sharing","{'coming_soon': False, 'date': '10 Feb, 2021'}",2021-02-10 00:00:00,1148,0.0,269,2999
69,1421250,"Adventure, Indie, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",,-1,2457,0.0,7,1299
70,1563180,"Action, Adventure, Casual, Indie, Simulation, Strategy","Single-player, Steam Achievements, Family Sharing",,-1,2457,0.0,95,899
71,1567020,Adventure,"Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play Together, Family Sharing",,-1,2457,1.0,27,3999
72,1585220,"Action, Indie","Single-player, Steam Achievements, Full controller support, Steam Workshop, Steam Cloud, Includes level editor, Remote Play on TV, Family Sharing",,-1,2457,0.0,40,1499
73,1593500,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing",,-1,2457,0.0,2094,4999
74,1609080,"Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,-1,2457,0.0,7,332
75,1629520,"Casual, Indie","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",,-1,2457,0.0,392,1499
76,1651560,"Casual, Simulation, Strategy, Early Access","Single-player, Steam Cloud, Family Sharing",,-1,2457,0.0,75,2099
77,1659040,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Cloud, Family Sharing",,-1,2457,0.0,1952,2999
78,990080,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, In-App Purchases, Steam Cloud, HDR available, Family Sharing",,-1,2457,0.0,5166,5999
79,2200780,"Casual, Indie, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Family Sharing",,-1,2457,0.0,48,599
80,2249160,"Indie, Simulation","Single-player, Steam Achievements, Partial Controller Support, Family Sharing",,-1,2457,0.0,5,258
81,2357570,"Action, Free to Play","Multi-player, PvP, Online PvP, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, In-App Purchases",,-1,2457,1.0,24811,
82,2667970,"Action, Adventure, Casual, Indie, RPG, Simulation, Sports, Strategy, Free to Play","Single-player, Steam Achievements, Steam Trading Cards, In-App Purchases",,-1,2457,0.0,16,
83,2670630,"Casual, Indie, Simulation, Early Access","Single-player, Steam Achievements, Family Sharing",,-1,2457,0.0,16770,1299
84,130,Action,"Single-player, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '1 Jun, 2001'}",2001-06-01 00:00:00,8342,0.0,30,499
85,1200,Action,"Multi-player, Steam Achievements, Valve Anti-Cheat enabled, Family Sharing","{'coming_soon': False, 'date': '14 Mar, 2006'}",2006-03-14 00:00:00,6595,1.0,2,499
86,3810,Action,"Single-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '14 Sep, 2006'}",2006-09-14 00:00:00,6411,0.0,0,0
87,3970,,,,-1,2457,,2,0
88,2620,Action,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '13 Oct, 2006'}",2006-10-13 00:00:00,6382,1.0,28,1999
89,2630,Action,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '13 Oct, 2006'}",2006-10-13 00:00:00,6382,1.0,90,1999
90,2640,Action,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '13 Oct, 2006'}",2006-10-13 00:00:00,6382,1.0,23,1999
91,1520,"Indie, Strategy","Single-player, Multi-player, PvP, Online PvP, LAN PvP, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '29 Sep, 2006'}",2006-09-29 00:00:00,6396,1.0,8,999
92,6220,Racing,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '2 Feb, 2007'}",2007-02-02 00:00:00,6270,1.0,7,749
93,2990,Racing,"Single-player, Family Sharing","{'coming_soon': False, 'date': '21 Dec, 2006'}",2006-12-21 00:00:00,6313,0.0,44,799
94,7600,Strategy,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '4 May, 2007'}",2007-05-04 00:00:00,6179,1.0,59,999
95,4520,"Action, Strategy","Single-player, Multi-player, Co-op, Family Sharing","{'coming_soon': False, 'date': '17 Jul, 2007'}",2007-07-17 00:00:00,6105,1.0,0,999
96,2590,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '7 Nov, 2007'}",2007-11-07 00:00:00,5992,0.0,0,499
97,12160,Racing,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '4 Jan, 2008'}",2008-01-04 00:00:00,5934,1.0,4,0
98,12140,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '4 Jan, 2008'}",2008-01-04 00:00:00,5934,0.0,48,349
99,15270,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '13 May, 2008'}",2008-05-13 00:00:00,5804,0.0,1,999
100,12360,Racing,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '26 Aug, 2008'}",2008-08-26 00:00:00,5699,0.0,61,799
101,3050,Racing,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '8 Oct, 2008'}",2008-10-08 00:00:00,5656,1.0,3,54
102,10090,Action,"Single-player, Multi-player, Co-op, Family Sharing","{'coming_soon': False, 'date': '18 Nov, 2008'}",2008-11-18 00:00:00,5615,1.0,347,1999
103,17470,"Action, Adventure","Single-player, Full controller support, Steam Trading Cards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '9 Jan, 2009'}",2009-01-09 00:00:00,5563,0.0,47,1999
104,15620,Strategy,"Single-player, Multi-player, Co-op, Steam Trading Cards, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '18 Feb, 2009'}",2009-02-18 00:00:00,5523,1.0,97,1999
105,21780,Racing,"Single-player, Family Sharing","{'coming_soon': False, 'date': '13 Feb, 2009'}",2009-02-13 00:00:00,5528,0.0,7,999
106,16720,Action,"Single-player, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '1 May, 2009'}",2009-05-01 00:00:00,5451,0.0,0,599
107,32670,Action,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '18 Jun, 2009'}",2009-06-18 00:00:00,5403,1.0,3,0
108,21980,Action,"Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '2 Jul, 2009'}",2009-07-02 00:00:00,5389,0.0,9,999
109,6060,Action,"Single-player, Multi-player, PvP, Online PvP, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '8 Jul, 2009'}",2009-07-08 00:00:00,5383,1.0,364,999
110,32350,"Action, Simulation","Single-player, Partial Controller Support, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '8 Jul, 2009'}",2009-07-08 00:00:00,5383,0.0,0,599
111,15190,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '13 May, 2008'}",2008-05-13 00:00:00,5804,0.0,12,999
112,19800,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '10 Oct, 2008'}",2008-10-10 00:00:00,5654,0.0,5,999
113,35300,Strategy,"Single-player, Family Sharing","{'coming_soon': False, 'date': '20 Jul, 2009'}",2009-07-20 00:00:00,5371,0.0,0,1299
114,8600,Racing,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '15 Oct, 2007'}",2007-10-15 00:00:00,6015,1.0,7,399
115,8690,Racing,"Single-player, Multi-player, Downloadable Content, Family Sharing","{'coming_soon': False, 'date': '22 Oct, 2008'}",2008-10-22 00:00:00,5642,1.0,0,299
116,4560,"Action, Strategy","Single-player, Multi-player, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '17 Jul, 2007'}",2007-07-17 00:00:00,6105,1.0,54,1999
117,228200,"Action, Strategy","Single-player, Multi-player, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '11 Sep, 2006'}",2006-09-11 00:00:00,6414,1.0,804,1999
118,24800,Strategy,"Single-player, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2009'}",2009-10-06 00:00:00,5293,0.0,355,1988
119,24840,Action,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2009'}",2009-10-06 00:00:00,5293,1.0,12,0
120,32420,Action,"Single-player, Multi-player, Shared/Split Screen, Partial Controller Support, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '6 Oct, 2009'}",2009-10-06 00:00:00,5293,1.0,1,1999
121,1500,"Indie, Strategy","Single-player, Full controller support, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '14 Jul, 2005'}",2005-07-14 00:00:00,6838,0.0,4,999
122,500,Action,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Captions available, Steam Cloud, Valve Anti-Cheat enabled, Stats, Steam Leaderboards, Includes Source SDK, Commentary available, Remote Play on TV, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '17 Nov, 2008'}",2008-11-17 00:00:00,5616,1.0,506,999
123,3230,Strategy,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '6 Aug, 2007'}",2007-08-06 00:00:00,6085,1.0,1,499
124,22310,Action,"Single-player, Multi-player, Steam Achievements, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '1 Dec, 2009'}",2009-12-01 00:00:00,5237,1.0,2,499
125,12480,Strategy,"Single-player, Family Sharing","{'coming_soon': False, 'date': '3 Dec, 2009'}",2009-12-03 00:00:00,5235,0.0,0,199
126,3730,Action,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '15 Jan, 2010'}",2010-01-15 00:00:00,5192,1.0,2,499
127,3130,Strategy,"Single-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '1 Nov, 2009'}",2009-11-01 00:00:00,5267,0.0,6,499
128,24960,Action,"Single-player, Multi-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '2 Mar, 2010'}",2010-03-02 00:00:00,5146,1.0,22,0
129,32470,Strategy,"Single-player, Multi-player, PvP, Online PvP, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '25 May, 2010'}",2010-05-25 00:00:00,5062,1.0,1754,1999
130,42960,Strategy,"Single-player, Multi-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '30 Aug, 2010'}",2010-08-30 00:00:00,4965,1.0,419,1999
131,39670,Action,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '16 Jul, 2010'}",2010-07-16 00:00:00,5010,1.0,2,499
132,9010,Action,"Single-player, Multi-player, Steam Cloud, Family Sharing","{'coming_soon': False, 'date': '3 Aug, 2007'}",2007-08-03 00:00:00,6088,1.0,16,499
133,47780,"Action, Adventure","Single-player, Multi-player, Steam Trading Cards, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '25 Jan, 2011'}",2011-01-25 00:00:00,4817,1.0,104,1999
134,73010,Simulation,"Single-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '22 Feb, 2011'}",2011-02-22 00:00:00,4789,0.0,6,1999
135,73170,Strategy,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '8 Apr, 2011'}",2011-04-08 00:00:00,4744,1.0,60,999
136,21090,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '21 May, 2010'}",2010-05-21 00:00:00,5066,0.0,26,5499
137,21110,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '21 May, 2010'}",2010-05-21 00:00:00,5066,0.0,3,5499
138,39530,Action,Family Sharing,"{'coming_soon': False, 'date': '24 Jan, 2007'}",2007-01-24 00:00:00,6279,0.0,4,999
139,42890,Strategy,"Single-player, Multi-player, PvP, Online PvP, Family Sharing","{'coming_soon': False, 'date': '4 Jun, 2010'}",2010-06-04 00:00:00,5052,1.0,16,999
140,46540,"Action, Strategy","Single-player, Multi-player, Co-op, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '15 Jul, 2011'}",2011-07-15 00:00:00,4646,1.0,0,69
141,95900,"Action, Simulation","Single-player, Multi-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '30 Sep, 2011'}",2011-09-30 00:00:00,4569,1.0,2,599
142,55150,Action,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Leaderboards, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '5 Sep, 2011'}",2011-09-05 00:00:00,4594,1.0,95,5999
143,35320,Racing,"Single-player, Multi-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '24 Jan, 2012'}",2012-01-24 00:00:00,4453,1.0,0,1499
144,63940,Strategy,"Single-player, Multi-player, Co-op, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '8 Sep, 2011'}",2011-09-08 00:00:00,4591,1.0,2,799
145,70640,Strategy,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Remote Play Together, Family Sharing","{'coming_soon': False, 'date': '19 Oct, 2011'}",2011-10-19 00:00:00,4550,1.0,3,799
146,200020,Action,"Single-player, Multi-player, Steam Achievements, Family Sharing","{'coming_soon': False, 'date': '26 Oct, 2011'}",2011-10-26 00:00:00,4543,1.0,0,499
147,203990,"Action, Indie","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '16 Dec, 2011'}",2011-12-16 00:00:00,4492,0.0,1,599
148,64000,Strategy,"Single-player, Multi-player, Co-op, Steam Achievements, Steam Leaderboards, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '24 Feb, 2011'}",2011-02-24 00:00:00,4787,1.0,32,999
149,202310,Racing,"Single-player, Steam Achievements, Partial Controller Support, Family Sharing","{'coming_soon': False, 'date': '29 Mar, 2012'}",2012-03-29 00:00:00,4388,0.0,2,999
150,102600,"Action, Indie, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '11 Oct, 2011'}",2011-10-11 00:00:00,4558,0.0,13,999
151,200630,,,,-1,2457,,0,999
152,206690,"Casual, Indie, Strategy","Single-player, Family Sharing","{'coming_soon': False, 'date': '1 Mar, 2012'}",2012-03-01 00:00:00,4416,0.0,0,599
153,204140,,,,-1,2457,,0,0
154,108710,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","{'coming_soon': False, 'date': '16 Feb, 2012'}",2012-02-16 00:00:00,4430,0.0,101,1499
155,204860,"Action, Strategy","Single-player, Multi-player, Steam Achievements, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '12 Apr, 2012'}",2012-04-12 00:00:00,4374,1.0,5,799
156,207150,"Action, Indie, Strategy","Multi-player, Steam Trading Cards, Family Sharing","{'coming_soon': False, 'date': '12 Apr, 2012'}",2012-04-12 00:00:00,4374,1.0,0,0
157,46290,Strategy,"Single-player, Multi-player, Steam Cloud, Includes level editor, Family Sharing","{'coming_soon': False, 'date': '9 Jul, 2010'}",2010-07-09 00:00:00,5017,1.0,0,399
158,6870,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '15 Mar, 2007'}",2007-03-15 00:00:00,6229,0.0,3,699
159,6880,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '15 Mar, 2007'}",2007-03-15 00:00:00,6229,0.0,7,699
160,209100,Action,"Single-player, Multi-player, Co-op, Full controller support","{'coming_soon': False, 'date': '18 May, 2012'}",2012-05-18 00:00:00,4338,1.0,3,0
161,98300,"Action, Casual, Simulation, Strategy","Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Steam Leaderboards, Family Sharing","{'coming_soon': False, 'date': '27 Apr, 2012'}",2012-04-27 00:00:00,4359,0.0,2,999
162,205350,Action,"Single-player, Multi-player","{'coming_soon': False, 'date': ''}",-1,2457,1.0,2,0
163,211780,Action,"Single-player, Family Sharing","{'coming_soon': False, 'date': '28 May, 2012'}",2012-05-28 00:00:00,4328,0.0,5,699
164,7770,Strategy,"Single-player, Multi-player, Family Sharing","{'coming_soon': False, 'date': '4 Sep, 2008'}",2008-09-04 00:00:00,5690,1.0,0,499
165,11420,,,,-1,2457,,1,0
